:START_ID	:END_ID	:TYPE	source	score
R-HSA-975578	ENSG00000112893	pathwayGene	reactome	1.0
R-HSA-2022854	ENSG00000117411	pathwayGene	reactome	1.0
R-HSA-983168	ENSG00000198742	pathwayGene	reactome	1.0
R-HSA-201451	ENSG00000198742	pathwayGene	reactome	1.0
R-HSA-6782210	ENSG00000158290	pathwayGene	reactome	1.0
R-HSA-8948751	ENSG00000069869	pathwayGene	reactome	1.0
R-HSA-162588	ENSG00000049759	pathwayGene	reactome	1.0
R-HSA-8951664	ENSG00000139842	pathwayGene	reactome	1.0
R-HSA-983168	ENSG00000114423	pathwayGene	reactome	1.0
R-HSA-5676590	ENSG00000072803	pathwayGene	reactome	1.0
R-HSA-2672351	ENSG00000123124	pathwayGene	reactome	1.0
R-HSA-8951664	ENSG00000161243	pathwayGene	reactome	1.0
R-HSA-983168	ENSG00000133606	pathwayGene	reactome	1.0
R-HSA-977606	ENSG00000125730	pathwayGene	reactome	1.0
R-HSA-6785807	ENSG00000206439	pathwayGene	reactome	1.0
R-HSA-75893	ENSG00000223952	pathwayGene	reactome	1.0
R-HSA-75893	ENSG00000228321	pathwayGene	reactome	1.0
R-HSA-5357905	ENSG00000232810	pathwayGene	reactome	1.0
R-HSA-5576890	ENSG00000176076	pathwayGene	reactome	1.0
R-HSA-977225	ENSG00000273542	pathwayGene	reactome	1.0
R-HSA-977225	ENSG00000278828	pathwayGene	reactome	1.0
R-HSA-70263	ENSG00000152254	pathwayGene	reactome	1.0
R-HSA-174577	ENSG00000228267	pathwayGene	reactome	1.0
R-HSA-983170	ENSG00000228299	pathwayGene	reactome	1.0
R-HSA-909733	ENSG00000233095	pathwayGene	reactome	1.0
R-HSA-983170	ENSG00000227715	pathwayGene	reactome	1.0
R-HSA-909733	ENSG00000233904	pathwayGene	reactome	1.0
R-HSA-2132295	ENSG00000155980	pathwayGene	reactome	1.0
R-HSA-6811434	ENSG00000174996	pathwayGene	reactome	1.0
R-HSA-983189	ENSG00000137171	pathwayGene	reactome	1.0
R-HSA-2871796	ENSG00000278857	pathwayGene	reactome	1.0
R-HSA-2871837	ENSG00000211668	pathwayGene	reactome	1.0
R-HSA-2029481	ENSG00000211660	pathwayGene	reactome	1.0
R-HSA-202733	ENSG00000211651	pathwayGene	reactome	1.0
R-HSA-2871809	ENSG00000241351	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000282823	pathwayGene	reactome	1.0
R-HSA-202733	ENSG00000282823	pathwayGene	reactome	1.0
R-HSA-2871837	ENSG00000211941	pathwayGene	reactome	1.0
R-HSA-2454202	ENSG00000241244	pathwayGene	reactome	1.0
R-HSA-2029485	ENSG00000274576	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000274576	pathwayGene	reactome	1.0
R-HSA-173623	ENSG00000274576	pathwayGene	reactome	1.0
R-HSA-2871796	ENSG00000211640	pathwayGene	reactome	1.0
R-HSA-202733	ENSG00000211640	pathwayGene	reactome	1.0
R-HSA-2871796	ENSG00000282777	pathwayGene	reactome	1.0
R-HSA-2730905	ENSG00000282777	pathwayGene	reactome	1.0
R-HSA-2871809	ENSG00000282777	pathwayGene	reactome	1.0
R-HSA-2730905	ENSG00000282131	pathwayGene	reactome	1.0
R-HSA-2168880	ENSG00000282131	pathwayGene	reactome	1.0
R-HSA-2871837	ENSG00000278196	pathwayGene	reactome	1.0
R-HSA-173623	ENSG00000278196	pathwayGene	reactome	1.0
R-HSA-2871837	ENSG00000211644	pathwayGene	reactome	1.0
R-HSA-977606	ENSG00000243238	pathwayGene	reactome	1.0
R-HSA-198933	ENSG00000281933	pathwayGene	reactome	1.0
R-HSA-2454202	ENSG00000211677	pathwayGene	reactome	1.0
R-HSA-2029481	ENSG00000211937	pathwayGene	reactome	1.0
R-HSA-173623	ENSG00000211937	pathwayGene	reactome	1.0
R-HSA-2871809	ENSG00000277318	pathwayGene	reactome	1.0
R-HSA-2871837	ENSG00000277318	pathwayGene	reactome	1.0
R-HSA-198933	ENSG00000277318	pathwayGene	reactome	1.0
R-HSA-173623	ENSG00000277318	pathwayGene	reactome	1.0
R-HSA-2871837	ENSG00000242534	pathwayGene	reactome	1.0
R-HSA-2871809	ENSG00000239951	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000282402	pathwayGene	reactome	1.0
R-HSA-2871796	ENSG00000282402	pathwayGene	reactome	1.0
